ID_Fakta_Akademik,ID_Mahasiswa,ID_MK,ID_Dosen ,ID_Waktu,Jumlah_SKS_Diambil ,Bobot_Nilai,Status_Lulus
4431,218,1382,41,20230622,3,1,Tidak Lulus
4432,386,1300,211,20221207,2,3,Lulus
4433,380,1350,214,20220303,2,3,Lulus
4434,299,1220,76,20231227,4,3,Lulus
4435,263,1364,246,20210711,3,0,Tidak Lulus
4436,292,1317,143,20211025,2,0,Tidak Lulus
4437,82,1388,60,20230328,1,1,Tidak Lulus
4439,105,1346,245,20230811,2,3,Lulus
4440,344,1503,128,20230421,4,3,Lulus
4441,73,1214,169,20230209,4,2,Lulus
4442,67,1266,86,20221213,2,1,Tidak Lulus
4443,347,1477,95,20210324,2,4,Lulus
4444,426,1352,195,20220110,3,4,Lulus
4445,450,1221,148,20210207,3,1,Tidak Lulus
4446,230,1213,157,20241028,4,2,Lulus
4447,367,1381,49,20230722,3,2,Lulus
4448,17,1356,184,20221006,4,2,Lulus
4449,300,1347,10,20230824,2,2,Lulus
4450,312,1403,100,20240805,3,4,Lulus
4451,204,1360,131,20210610,2,1,Tidak Lulus
4452,346,1492,53,20230810,3,4,Lulus
4453,293,1357,198,20211120,2,4,Lulus
4454,469,1470,115,20220907,3,0,Tidak Lulus
4455,384,1375,247,20210201,3,2,Lulus
4456,62,1442,159,20210608,3,1,Tidak Lulus
4457,131,1471,143,20220705,3,0,Tidak Lulus
4458,291,1215,91,20211005,3,2,Lulus
4459,258,1325,221,20220303,2,3,Lulus
4460,39,1507,179,20211012,4,2,Lulus
4461,158,1395,145,20211203,2,0,Tidak Lulus
4462,147,1465,69,20220317,3,2,Lulus
4463,193,1225,196,20211224,2,2,Lulus
4464,29,1325,25,20210916,2,2,Lulus
4465,157,1382,106,20220416,3,2,Lulus
4466,239,1221,193,20211011,3,1,Tidak Lulus
4467,51,1279,243,20221017,3,1,Tidak Lulus
4468,52,1246,204,20240602,2,0,Tidak Lulus
4469,481,1215,142,20220606,3,3,Lulus
4470,492,1292,59,20210724,2,4,Lulus
4471,335,1214,244,20230923,4,1,Tidak Lulus
4472,114,1293,28,20230806,2,4,Lulus
4473,381,1333,150,20230603,2,1,Tidak Lulus
4474,61,1476,41,20241214,2,3,Lulus
4475,453,1406,42,20210801,2,4,Lulus
4476,454,1267,190,20230114,2,0,Tidak Lulus
4477,368,1284,149,20230805,2,2,Lulus
4478,93,1324,98,20231213,2,0,Tidak Lulus
4479,402,1407,97,20240518,2,2,Lulus
4480,86,1301,166,20240406,2,2,Lulus
4481,15,1327,246,20211007,2,0,Tidak Lulus
4482,275,1255,171,20241210,3,3,Lulus
4483,206,1328,119,20210517,3,4,Lulus
4484,387,1289,240,20211120,3,0,Tidak Lulus
4485,45,1214,229,20220605,4,1,Tidak Lulus
4486,377,1408,242,20211024,2,3,Lulus
4487,393,1249,194,20220218,3,4,Lulus
4488,62,1413,122,20230217,2,2,Lulus
4489,240,1280,211,20240423,3,3,Lulus
4490,64,1409,184,20210705,2,2,Lulus
4491,314,1213,56,20240802,4,1,Tidak Lulus
4492,228,1363,182,20240408,3,4,Lulus
4493,275,1433,136,20220806,3,2,Lulus
4494,148,1256,97,20210404,2,3,Lulus
4495,347,1375,134,20241012,3,0,Tidak Lulus
4496,83,1303,157,20221019,2,3,Lulus
4497,404,1348,158,20220406,2,0,Tidak Lulus
4498,46,1401,63,20210711,2,1,Tidak Lulus
4499,168,1407,195,20230404,2,3,Lulus
4500,52,1367,72,20231015,2,0,Tidak Lulus
4501,467,1334,167,20230827,3,1,Tidak Lulus
4502,225,1319,139,20230223,2,3,Lulus
4503,424,1495,115,20230321,2,3,Lulus
4504,379,1339,211,20231026,3,2,Lulus
4505,361,1480,217,20220102,2,2,Lulus
4506,151,1309,166,20210716,2,0,Tidak Lulus
4507,16,1446,123,20210203,3,4,Lulus
4508,290,1356,92,20230811,4,4,Lulus
4509,174,1318,161,20221025,2,3,Lulus
4510,464,1361,9,20210917,4,0,Tidak Lulus
4511,266,1447,193,20240720,3,2,Lulus
4512,441,1232,89,20210204,2,2,Lulus
4513,127,1460,94,20241101,2,3,Lulus
4514,358,1323,173,20220712,2,2,Lulus
4515,27,1448,88,20221217,2,4,Lulus
4516,466,1283,205,20220126,3,1,Tidak Lulus
4517,403,1368,122,20221209,2,3,Lulus
4518,454,1302,143,20210920,2,3,Lulus
4519,115,1475,95,20240123,3,3,Lulus
4520,90,1306,27,20230728,4,4,Lulus
4521,202,1248,87,20210626,4,1,Tidak Lulus
4522,404,1464,232,20221017,3,2,Lulus
4523,291,1361,181,20211125,4,1,Tidak Lulus
4524,48,1437,50,20230302,3,0,Tidak Lulus
4525,404,1437,228,20220619,3,2,Lulus
4526,350,1359,108,20220708,3,3,Lulus
4527,268,1232,144,20240708,2,2,Lulus
4528,82,1385,184,20210807,3,4,Lulus
4529,96,1268,54,20240108,3,0,Tidak Lulus
4530,154,1503,64,20221117,4,0,Tidak Lulus
4531,210,1485,94,20240101,4,2,Lulus
4532,245,1336,121,20231205,3,2,Lulus
4533,25,1475,145,20240103,3,0,Tidak Lulus
4534,76,1276,205,20210608,3,4,Lulus
4535,494,1483,41,20220310,4,2,Lulus
4536,118,1258,162,20240527,2,4,Lulus
4537,429,1489,64,20240903,3,0,Tidak Lulus
4538,401,1475,51,20231216,3,3,Lulus
4539,279,1277,226,20240902,3,0,Tidak Lulus
4540,447,1345,35,20220907,2,4,Lulus
4541,487,1357,31,20210928,2,4,Lulus
4542,271,1320,116,20230504,3,1,Tidak Lulus
4543,375,1245,211,20210224,3,0,Tidak Lulus
4544,475,1305,182,20221212,4,1,Tidak Lulus
4545,385,1468,88,20230422,3,2,Lulus
4546,476,1353,174,20230802,4,0,Tidak Lulus
4547,402,1262,134,20230517,3,2,Lulus
4548,194,1428,137,20230108,2,3,Lulus
4550,84,1345,95,20240712,2,4,Lulus
4551,411,1469,23,20230926,3,2,Lulus
4552,139,1427,81,20240225,2,2,Lulus
4553,275,1308,250,20220412,3,4,Lulus
4554,150,1464,18,20230317,3,0,Tidak Lulus
4555,148,1282,44,20210920,4,4,Lulus
4556,92,1239,30,20220417,2,3,Lulus
4557,460,1264,147,20210714,3,4,Lulus
4558,468,1290,250,20240806,2,0,Tidak Lulus
4559,270,1447,30,20240508,3,0,Tidak Lulus
4560,325,1347,51,20210705,2,1,Tidak Lulus
4561,73,1268,102,20240322,3,0,Tidak Lulus
4562,75,1305,48,20220324,4,0,Tidak Lulus
4563,101,1352,224,20230627,3,3,Lulus
4564,228,1504,168,20210928,4,4,Lulus
4565,296,1487,219,20210814,2,4,Lulus
4566,321,1472,156,20220908,3,4,Lulus
4567,139,1222,189,20240511,3,2,Lulus
4568,40,1297,219,20230308,2,2,Lulus
4569,404,1468,167,20230415,3,3,Lulus
4570,352,1368,121,20211224,2,3,Lulus
4571,370,1287,69,20240613,4,3,Lulus
4572,306,1227,179,20210418,2,2,Lulus
4573,341,1272,71,20240609,3,4,Lulus
4574,103,1366,114,20230202,2,3,Lulus
4575,81,1492,208,20240206,3,2,Lulus
4576,131,1489,151,20220406,3,3,Lulus
4577,152,1411,240,20240702,3,0,Tidak Lulus
4578,279,1320,213,20221222,3,4,Lulus
4579,323,1293,244,20240317,2,3,Lulus
4580,167,1351,81,20210318,4,0,Tidak Lulus
4581,251,1258,78,20220224,2,3,Lulus
4582,80,1281,136,20210315,4,4,Lulus
4583,316,1240,89,20231209,3,3,Lulus
4584,25,1415,108,20230814,2,1,Tidak Lulus
4585,230,1465,130,20231115,3,1,Tidak Lulus
4586,84,1283,208,20241019,3,2,Lulus
4587,140,1326,215,20241203,3,4,Lulus
4588,238,1284,80,20210812,2,3,Lulus
4589,493,1509,201,20220420,4,1,Tidak Lulus
4590,61,1232,215,20230122,2,0,Tidak Lulus
4591,48,1387,119,20210114,1,0,Tidak Lulus
4592,413,1273,145,20210307,2,3,Lulus
4593,457,1284,203,20230218,2,4,Lulus
4594,314,1353,189,20230715,4,0,Tidak Lulus
4595,203,1481,69,20221111,2,0,Tidak Lulus
4596,173,1476,114,20241222,2,1,Tidak Lulus
4597,166,1403,74,20230517,3,1,Tidak Lulus
4598,105,1231,125,20230817,3,3,Lulus
4599,97,1255,129,20230122,3,2,Lulus
4600,493,1479,68,20210818,3,0,Tidak Lulus
4601,142,1342,13,20240104,3,1,Tidak Lulus
4602,382,1224,33,20210726,2,0,Tidak Lulus
4603,206,1257,213,20231228,2,0,Tidak Lulus
4604,195,1325,15,20220413,2,4,Lulus
4605,95,1373,140,20240308,4,3,Lulus
4606,265,1458,65,20220513,4,2,Lulus
4607,274,1417,182,20240928,3,1,Tidak Lulus
4608,12,1235,105,20240928,3,3,Lulus
4610,169,1480,17,20211019,2,4,Lulus
4611,225,1269,187,20231117,3,3,Lulus
4612,148,1426,73,20221207,2,4,Lulus
4613,475,1488,223,20230823,2,0,Tidak Lulus
4614,128,1291,19,20241119,2,4,Lulus
4615,307,1251,40,20211124,2,1,Tidak Lulus
4616,329,1506,165,20230311,2,4,Lulus
4617,429,1492,57,20240315,3,1,Tidak Lulus
4618,216,1305,10,20210308,4,4,Lulus
4619,415,1510,138,20210225,4,0,Tidak Lulus
4620,300,1419,157,20240225,3,0,Tidak Lulus
4621,26,1350,142,20220723,2,2,Lulus
4622,99,1433,30,20220218,3,3,Lulus
4623,476,1293,35,20211218,2,2,Lulus
4624,237,1447,201,20220108,3,1,Tidak Lulus
4625,323,1390,59,20210310,2,2,Lulus
4626,379,1323,16,20230120,2,0,Tidak Lulus
4627,416,1392,90,20220824,2,2,Lulus
4628,354,1498,36,20230726,4,2,Lulus
4629,208,1368,227,20240928,2,3,Lulus
4630,173,1271,242,20240327,3,0,Tidak Lulus
4631,481,1399,49,20210609,3,3,Lulus
4632,31,1352,213,20220404,3,4,Lulus
4633,161,1470,244,20230128,3,3,Lulus
4634,365,1304,35,20230722,2,4,Lulus
4635,301,1428,183,20210814,2,0,Tidak Lulus
4636,129,1489,218,20220615,3,0,Tidak Lulus
4637,99,1450,185,20210224,4,4,Lulus
4638,177,1397,172,20221117,3,1,Tidak Lulus
4639,139,1268,225,20211019,3,0,Tidak Lulus
4640,40,1476,101,20210404,2,1,Tidak Lulus
4641,206,1415,174,20220206,2,0,Tidak Lulus
4642,194,1331,209,20240520,3,3,Lulus
4643,391,1422,76,20220813,2,4,Lulus
4644,62,1370,73,20220606,4,4,Lulus
4645,329,1431,244,20240111,3,3,Lulus
4646,223,1236,47,20210414,3,2,Lulus
4647,256,1468,225,20240114,3,1,Tidak Lulus
4648,215,1218,156,20210824,2,4,Lulus
4649,244,1260,248,20240917,2,3,Lulus
4650,437,1396,52,20220302,3,3,Lulus
4651,127,1226,119,20231115,3,1,Tidak Lulus
4652,136,1359,197,20220207,3,4,Lulus
4653,43,1245,161,20240110,3,2,Lulus
4654,310,1397,225,20210525,3,3,Lulus
4655,91,1320,120,20220311,3,3,Lulus
4656,405,1492,86,20230914,3,1,Tidak Lulus
4657,480,1229,75,20220827,3,0,Tidak Lulus
4658,97,1451,100,20240621,4,1,Tidak Lulus
4659,293,1475,154,20230511,3,0,Tidak Lulus
4660,41,1289,108,20240417,3,1,Tidak Lulus
4661,300,1274,159,20230910,2,3,Lulus
4662,115,1406,138,20210103,2,0,Tidak Lulus
4664,38,1315,119,20221005,3,4,Lulus
4665,96,1503,5,20240416,4,0,Tidak Lulus
4666,167,1425,91,20241013,2,0,Tidak Lulus
4667,170,1286,36,20210812,2,1,Tidak Lulus
4668,1,1466,36,20221102,3,0,Tidak Lulus
4669,409,1299,116,20210115,2,1,Tidak Lulus
4670,344,1287,77,20240205,4,0,Tidak Lulus
4671,462,1365,28,20240813,4,0,Tidak Lulus
4672,426,1336,223,20240907,3,4,Lulus
4673,36,1483,2,20210628,4,3,Lulus
4674,398,1488,157,20231021,2,1,Tidak Lulus
4675,256,1261,219,20221222,3,2,Lulus
4676,131,1330,221,20230804,4,2,Lulus
4677,276,1304,108,20240803,2,2,Lulus
4678,213,1345,227,20230902,2,1,Tidak Lulus
4679,304,1421,187,20211218,2,3,Lulus
4680,233,1225,7,20240105,2,3,Lulus
4681,182,1364,97,20230228,3,1,Tidak Lulus
4682,374,1505,85,20240118,4,1,Tidak Lulus
4683,384,1331,196,20240912,3,0,Tidak Lulus
4684,225,1334,12,20210504,3,2,Lulus
4685,316,1237,106,20240622,3,4,Lulus
4686,96,1262,117,20220911,3,3,Lulus
4687,378,1417,18,20210225,3,3,Lulus
4688,305,1496,132,20230613,2,2,Lulus
4689,474,1398,109,20240812,3,2,Lulus
4690,318,1397,169,20230422,3,0,Tidak Lulus
4691,301,1487,50,20210319,2,2,Lulus
4692,140,1229,97,20210319,3,0,Tidak Lulus
4693,229,1266,166,20220819,2,4,Lulus
4694,33,1345,107,20220512,2,1,Tidak Lulus
4695,50,1316,115,20220617,3,3,Lulus
4696,297,1226,205,20210524,3,1,Tidak Lulus
4697,334,1276,142,20221025,3,1,Tidak Lulus
4698,306,1247,210,20240521,4,3,Lulus
4699,107,1213,143,20240904,4,4,Lulus
4700,272,1221,183,20240320,3,2,Lulus
4701,476,1343,200,20230227,2,2,Lulus
4702,121,1443,15,20240203,2,0,Tidak Lulus
4703,316,1404,233,20220909,3,4,Lulus
4704,497,1466,191,20240111,3,0,Tidak Lulus
4705,15,1387,114,20241107,1,4,Lulus
4706,92,1331,143,20211002,3,3,Lulus
4707,491,1418,103,20230220,3,3,Lulus
4708,162,1468,26,20211216,3,0,Tidak Lulus
4709,50,1480,177,20241012,2,2,Lulus
4710,226,1286,29,20240823,2,2,Lulus
4711,51,1369,187,20211002,4,0,Tidak Lulus
4712,174,1319,13,20230228,2,2,Lulus
4713,173,1428,89,20240221,2,3,Lulus
4714,494,1469,22,20220217,3,3,Lulus
4715,115,1465,52,20221103,3,4,Lulus
4716,102,1468,182,20240507,3,3,Lulus
4717,444,1485,200,20220822,4,3,Lulus
4718,165,1502,95,20230205,2,1,Tidak Lulus
4719,424,1354,137,20211023,2,1,Tidak Lulus
4720,234,1462,123,20231225,2,1,Tidak Lulus
4721,253,1328,5,20210608,3,2,Lulus
4722,15,1444,135,20241101,3,3,Lulus
4723,85,1279,3,20230211,3,3,Lulus
4724,399,1312,158,20220226,2,1,Tidak Lulus
4725,300,1214,95,20240728,4,2,Lulus
4726,433,1221,207,20210721,3,0,Tidak Lulus
4727,270,1267,97,20220107,2,0,Tidak Lulus
4729,122,1362,221,20220210,4,0,Tidak Lulus
4730,8,1236,62,20230322,3,1,Tidak Lulus
4731,399,1504,160,20230316,4,0,Tidak Lulus
4732,481,1501,49,20221120,2,3,Lulus
4733,497,1466,248,20210320,3,1,Tidak Lulus
4734,232,1346,8,20220108,2,1,Tidak Lulus
4735,245,1246,244,20230113,2,0,Tidak Lulus
4736,87,1468,107,20240406,3,2,Lulus
4737,327,1281,121,20220323,4,2,Lulus
4738,412,1298,186,20230309,2,4,Lulus
4739,492,1422,83,20230204,2,1,Tidak Lulus
4740,182,1336,246,20230103,3,4,Lulus
4741,252,1279,65,20240217,3,0,Tidak Lulus
4742,305,1290,122,20211103,2,3,Lulus
4743,132,1454,16,20230524,2,0,Tidak Lulus
4744,88,1360,61,20220619,2,2,Lulus
4745,374,1460,111,20210427,2,1,Tidak Lulus
4746,131,1493,203,20230309,2,4,Lulus
4747,52,1432,53,20220418,3,3,Lulus
4748,26,1441,175,20230805,3,3,Lulus
4749,214,1385,151,20210117,3,1,Tidak Lulus
4750,83,1314,16,20230611,3,3,Lulus
4751,273,1349,224,20211123,2,3,Lulus
4752,427,1446,62,20220803,3,0,Tidak Lulus
4753,381,1424,77,20240620,3,3,Lulus
4754,266,1440,157,20220228,3,3,Lulus
4755,425,1472,82,20230907,3,3,Lulus
4756,438,1265,121,20230711,2,3,Lulus
4757,148,1301,141,20220310,2,0,Tidak Lulus
4758,330,1453,231,20221013,2,0,Tidak Lulus
4759,138,1434,146,20230524,3,2,Lulus
4760,309,1491,122,20210208,4,0,Tidak Lulus
4761,369,1314,224,20211119,3,1,Tidak Lulus
4762,176,1231,157,20230720,3,1,Tidak Lulus
4763,299,1295,22,20210218,4,4,Lulus
4764,313,1492,45,20210521,3,2,Lulus
4765,121,1400,97,20230311,3,0,Tidak Lulus
4766,348,1478,236,20240804,3,2,Lulus
4767,497,1396,140,20231118,3,4,Lulus
4768,304,1428,61,20220828,2,4,Lulus
4769,140,1411,11,20240710,3,4,Lulus
4770,37,1504,229,20240422,4,0,Tidak Lulus
4771,168,1323,132,20220223,2,3,Lulus
4772,455,1260,228,20221013,2,3,Lulus
4773,438,1490,60,20221210,3,0,Tidak Lulus
4774,396,1448,138,20221123,2,3,Lulus
4775,344,1426,188,20211024,2,4,Lulus
4776,223,1445,49,20221103,2,2,Lulus
4777,233,1302,13,20240204,2,0,Tidak Lulus
4778,92,1372,39,20240916,3,4,Lulus
4779,286,1286,65,20230304,2,0,Tidak Lulus
4780,457,1226,189,20220916,3,4,Lulus
4781,152,1505,138,20230324,4,2,Lulus
4782,273,1364,67,20230302,3,1,Tidak Lulus
4783,279,1453,61,20230701,2,4,Lulus
4784,211,1360,141,20240701,2,0,Tidak Lulus
4785,218,1377,39,20220617,3,4,Lulus
4786,406,1359,144,20211108,3,0,Tidak Lulus
4787,289,1507,136,20230721,4,0,Tidak Lulus
4788,485,1305,153,20220415,4,3,Lulus
4789,477,1234,86,20230914,3,0,Tidak Lulus
4790,347,1244,140,20211104,3,1,Tidak Lulus
4791,386,1343,207,20240120,2,0,Tidak Lulus
4792,492,1302,214,20240915,2,0,Tidak Lulus
4793,168,1392,223,20240208,2,0,Tidak Lulus
4794,115,1243,165,20240309,3,2,Lulus
4795,100,1221,88,20240720,3,4,Lulus
4796,310,1338,229,20230908,3,3,Lulus
4797,329,1288,82,20210125,4,2,Lulus
4798,143,1360,46,20211204,2,0,Tidak Lulus
4799,44,1431,154,20230926,3,4,Lulus
4800,318,1426,240,20220505,2,0,Tidak Lulus
4801,317,1275,97,20230624,3,4,Lulus
4802,497,1487,220,20211018,2,1,Tidak Lulus
4803,164,1290,68,20211227,2,1,Tidak Lulus
4804,39,1445,36,20231209,2,3,Lulus
4805,389,1240,3,20210221,3,4,Lulus
4806,28,1486,49,20211228,2,3,Lulus
4807,105,1273,119,20241008,2,3,Lulus
4808,71,1286,106,20220801,2,2,Lulus
4809,82,1456,18,20211210,2,1,Tidak Lulus
4810,66,1385,155,20220305,3,4,Lulus
4811,412,1320,70,20220919,3,1,Tidak Lulus
4812,68,1338,25,20240417,3,2,Lulus
4813,287,1369,125,20230517,4,4,Lulus
4814,272,1427,129,20240417,2,1,Tidak Lulus
4815,340,1501,132,20240208,2,4,Lulus
4816,129,1306,225,20210320,4,0,Tidak Lulus
4817,375,1241,9,20210807,3,3,Lulus
4818,343,1348,180,20230818,2,1,Tidak Lulus
4819,235,1451,20,20230411,4,3,Lulus
4820,70,1495,146,20240406,2,2,Lulus
4821,68,1262,187,20240614,3,4,Lulus
4822,165,1274,144,20240323,2,1,Tidak Lulus
4823,386,1438,122,20211109,3,2,Lulus
4824,137,1447,151,20231203,3,1,Tidak Lulus
4825,201,1474,169,20220524,3,2,Lulus
4826,393,1412,117,20211023,3,1,Tidak Lulus
4827,132,1476,131,20220124,2,4,Lulus
4828,110,1411,233,20240918,3,1,Tidak Lulus
4829,150,1467,53,20220726,3,1,Tidak Lulus
4830,129,1434,32,20211027,3,0,Tidak Lulus
4831,156,1222,24,20240519,3,0,Tidak Lulus
4832,411,1434,87,20230821,3,0,Tidak Lulus
4833,33,1465,249,20240304,3,2,Lulus
4834,479,1234,250,20240819,3,0,Tidak Lulus
4835,458,1360,204,20220527,2,4,Lulus
4836,289,1506,206,20210815,2,0,Tidak Lulus
4837,205,1333,88,20210916,2,1,Tidak Lulus
4838,314,1216,23,20210406,2,4,Lulus
4839,14,1480,162,20220622,2,1,Tidak Lulus
4840,325,1223,125,20240310,2,0,Tidak Lulus
4841,55,1362,74,20220703,4,0,Tidak Lulus
4842,79,1452,35,20231024,3,4,Lulus
4843,442,1309,155,20240518,2,0,Tidak Lulus
4844,361,1392,249,20210505,2,3,Lulus
4845,107,1372,50,20211116,3,4,Lulus
4846,214,1427,141,20210728,2,0,Tidak Lulus
4847,55,1279,172,20210725,3,3,Lulus
4848,188,1444,220,20241105,3,3,Lulus
4849,201,1251,15,20230922,2,2,Lulus
4850,473,1340,200,20210809,2,1,Tidak Lulus
4851,425,1486,11,20220901,2,4,Lulus
4852,3,1450,21,20220804,4,0,Tidak Lulus
4853,260,1303,105,20211013,2,1,Tidak Lulus
4854,241,1408,223,20220821,2,1,Tidak Lulus
4855,393,1268,27,20240108,3,0,Tidak Lulus
4856,148,1268,249,20230513,3,1,Tidak Lulus
4857,279,1477,164,20240403,2,2,Lulus
4858,476,1344,192,20231113,3,0,Tidak Lulus
4859,210,1438,179,20241213,3,0,Tidak Lulus
4860,468,1322,68,20230122,3,2,Lulus
4861,122,1435,76,20210209,3,2,Lulus
4862,423,1353,117,20220303,4,4,Lulus
4863,442,1245,141,20210624,3,4,Lulus
4864,352,1366,58,20210518,2,0,Tidak Lulus
4865,170,1397,99,20210315,3,1,Tidak Lulus
4866,476,1256,130,20210222,2,1,Tidak Lulus
4867,469,1244,87,20220619,3,2,Lulus
4868,104,1233,136,20230906,3,1,Tidak Lulus
4869,289,1356,33,20211017,4,1,Tidak Lulus
4870,72,1384,97,20210114,2,2,Lulus
4871,81,1459,116,20240211,3,2,Lulus
4872,338,1408,19,20210406,2,4,Lulus
4873,435,1421,50,20210105,2,2,Lulus
4874,288,1363,66,20241024,3,1,Tidak Lulus
4875,229,1361,79,20211201,4,2,Lulus
4876,93,1349,48,20220908,2,2,Lulus
4877,24,1413,138,20210902,2,0,Tidak Lulus
4878,439,1431,189,20210719,3,0,Tidak Lulus
4879,367,1321,197,20211209,3,4,Lulus
4880,17,1231,223,20241024,3,0,Tidak Lulus
4881,6,1317,228,20230106,2,0,Tidak Lulus
4882,368,1229,21,20240724,3,0,Tidak Lulus
4883,268,1385,148,20231224,3,4,Lulus
4884,58,1233,143,20210315,3,0,Tidak Lulus
4885,174,1286,151,20210615,2,1,Tidak Lulus
4886,39,1470,50,20231218,3,4,Lulus
4887,135,1441,11,20220725,3,1,Tidak Lulus
4888,254,1491,228,20211016,4,0,Tidak Lulus
4889,132,1300,236,20211218,2,4,Lulus
4890,373,1483,82,20210927,4,1,Tidak Lulus
4891,109,1472,249,20220121,3,4,Lulus
4892,181,1499,151,20210903,4,0,Tidak Lulus
4893,445,1337,18,20231228,3,3,Lulus
4894,409,1229,21,20221121,3,4,Lulus
4895,73,1375,113,20230410,3,2,Lulus
4896,13,1232,90,20220822,2,4,Lulus
4898,83,1432,239,20221205,3,2,Lulus
4899,177,1422,224,20210108,2,2,Lulus
4900,76,1399,163,20240123,3,4,Lulus
4901,359,1419,152,20230812,3,2,Lulus
4902,139,1450,77,20220321,4,2,Lulus
4903,110,1296,143,20231127,3,1,Tidak Lulus
4904,246,1363,53,20230726,3,3,Lulus
4905,32,1231,107,20221006,3,3,Lulus
4906,415,1491,210,20210206,4,3,Lulus
4907,386,1313,37,20210415,3,2,Lulus
4908,332,1221,141,20231125,3,2,Lulus
4909,179,1459,109,20210515,3,0,Tidak Lulus
4910,141,1287,230,20211014,4,1,Tidak Lulus
4911,402,1288,171,20221120,4,4,Lulus
4912,148,1452,1,20230311,3,3,Lulus
4913,413,1346,202,20240809,2,3,Lulus
4914,338,1221,128,20230507,3,0,Tidak Lulus
4915,109,1485,12,20211122,4,1,Tidak Lulus
4916,374,1457,154,20220512,4,3,Lulus
4917,1,1473,211,20240425,3,3,Lulus
4918,186,1448,9,20231011,2,0,Tidak Lulus
4919,136,1234,235,20210403,3,4,Lulus
4920,87,1216,205,20241214,2,3,Lulus
4921,417,1433,87,20230503,3,1,Tidak Lulus
4922,440,1266,218,20210818,2,4,Lulus
4923,360,1381,197,20231222,3,0,Tidak Lulus
4924,309,1304,57,20220714,2,2,Lulus
4925,490,1456,170,20210914,2,2,Lulus
4926,8,1461,210,20241013,2,3,Lulus
4927,69,1230,132,20230603,3,3,Lulus
4928,49,1409,39,20210916,2,2,Lulus
4929,197,1368,115,20210124,2,3,Lulus
4930,486,1459,123,20221101,3,1,Tidak Lulus
4931,18,1218,106,20230511,2,2,Lulus
4932,168,1228,198,20220818,3,4,Lulus
4933,362,1364,175,20240424,3,0,Tidak Lulus
4934,343,1417,181,20221005,3,4,Lulus
4935,203,1395,229,20210909,2,4,Lulus
4936,238,1267,222,20240401,2,2,Lulus
4937,223,1285,41,20220501,2,0,Tidak Lulus
4938,192,1279,217,20210208,3,0,Tidak Lulus
4939,403,1377,168,20210727,3,4,Lulus
4940,321,1484,225,20220508,4,3,Lulus
4941,222,1447,116,20240610,3,1,Tidak Lulus
4942,412,1502,179,20220128,2,2,Lulus
4943,132,1443,71,20220728,2,0,Tidak Lulus
4944,27,1495,161,20210228,2,3,Lulus
4945,110,1406,204,20240704,2,0,Tidak Lulus
4946,402,1470,233,20241006,3,2,Lulus
4947,399,1439,26,20230305,3,0,Tidak Lulus
4948,407,1360,235,20211013,2,0,Tidak Lulus
4949,36,1240,54,20240325,3,1,Tidak Lulus
4950,222,1299,88,20230202,2,3,Lulus
4951,110,1385,206,20240205,3,2,Lulus
4952,111,1423,6,20230402,3,4,Lulus
4953,444,1246,22,20221204,2,0,Tidak Lulus
4954,399,1246,208,20230927,2,4,Lulus
4955,198,1371,24,20210617,4,2,Lulus
4956,481,1451,114,20230825,4,0,Tidak Lulus
4957,378,1336,4,20231108,3,2,Lulus
4958,491,1350,233,20220719,2,3,Lulus
4959,331,1418,75,20210212,3,1,Tidak Lulus
4960,133,1420,149,20230923,2,0,Tidak Lulus
4961,368,1288,24,20220913,4,3,Lulus
4962,306,1276,132,20221217,3,3,Lulus
4963,151,1465,59,20241214,3,0,Tidak Lulus
4964,12,1461,23,20210324,2,3,Lulus
4965,311,1471,228,20231224,3,0,Tidak Lulus
4966,342,1289,68,20220212,3,3,Lulus
4967,178,1353,65,20220723,4,2,Lulus
4968,275,1215,125,20230513,3,1,Tidak Lulus
4969,279,1267,238,20230421,2,2,Lulus
4970,24,1360,181,20230918,2,2,Lulus
4971,47,1358,52,20221212,2,2,Lulus
4972,124,1254,124,20230615,4,3,Lulus
4973,85,1346,219,20230917,2,4,Lulus
4974,258,1216,206,20240107,2,2,Lulus
4975,472,1251,225,20230505,2,1,Tidak Lulus
4976,166,1285,48,20230214,2,4,Lulus
4977,40,1322,163,20230818,3,2,Lulus
4978,245,1300,54,20230226,2,4,Lulus
4979,353,1295,182,20240616,4,2,Lulus
4980,485,1478,203,20211111,3,2,Lulus
4981,306,1421,234,20221219,2,3,Lulus
4982,467,1503,71,20240314,4,3,Lulus
4983,97,1273,72,20220526,2,0,Tidak Lulus
4984,41,1324,212,20231112,2,4,Lulus
4985,408,1263,149,20210608,3,3,Lulus
4986,346,1412,221,20210213,3,2,Lulus
4987,275,1295,78,20240410,4,2,Lulus
4988,375,1324,62,20210707,2,1,Tidak Lulus
4989,379,1282,200,20231122,4,2,Lulus
4990,111,1267,205,20231105,2,1,Tidak Lulus
4991,355,1246,219,20230620,2,0,Tidak Lulus
4992,279,1496,88,20220212,2,3,Lulus
4993,126,1250,222,20230909,2,0,Tidak Lulus
4994,301,1321,199,20230903,3,3,Lulus
4995,372,1414,101,20220806,2,1,Tidak Lulus
4996,341,1405,91,20240216,3,4,Lulus
4997,162,1413,16,20220601,2,1,Tidak Lulus
4998,221,1346,250,20230628,2,1,Tidak Lulus
4999,175,1247,149,20220105,4,2,Lulus
5000,178,1424,196,20210618,3,0,Tidak Lulus
5001,124,1430,149,20220806,3,3,Lulus
