ID_Fakta_Publikasi,ID_Dosen,ID_Jurnal,ID_Waktu,Jumlah_Sitasi,Jumlah_Publikasi
2741,104,7,20231217,88,2
2742,124,13,20220425,98,4
2743,207,9,20231115,77,4
2744,169,1,20240107,95,1
2745,98,7,20210206,75,5
2746,214,14,20210701,73,4
2747,245,12,20221110,89,5
2748,192,13,20210210,10,1
2749,21,12,20240828,99,1
2750,51,13,20220625,16,2
2751,205,10,20220617,35,5
2752,158,12,20230209,87,5
2753,207,8,20241102,64,3
2754,93,11,20210208,86,1
2755,221,14,20210923,22,5
2756,227,12,20240412,64,4
2757,175,5,20220926,98,3
2758,136,12,20210301,73,1
2759,240,9,20221225,75,2
2760,135,6,20211215,34,4
2761,27,4,20211125,92,2
2762,136,12,20211003,97,2
2763,65,10,20240125,56,3
2764,84,2,20230809,30,2
2765,189,11,20220403,76,5
2766,119,5,20230323,68,2
2767,214,2,20210220,10,5
2768,241,7,20240123,80,2
2769,119,9,20211225,26,4
2770,241,11,20240101,2,5
2771,34,1,20210519,47,3
2772,127,3,20240802,62,3
2773,168,2,20210706,12,4
2774,83,9,20220725,96,3
2775,35,7,20210227,63,1
2776,191,12,20240526,79,5
2777,140,8,20221005,26,5
2778,105,8,20231127,21,2
2779,180,14,20230115,30,1
2780,189,11,20210128,82,3
2781,135,3,20220901,42,2
2782,128,3,20230702,62,3
2783,14,1,20210303,31,4
2784,34,8,20220215,0,3
2785,171,1,20220522,96,3
2786,40,13,20230928,73,4
2787,151,2,20220104,81,4
2788,131,2,20210117,19,3
2789,133,10,20230717,86,3
2790,216,11,20211001,7,3
2791,138,1,20231021,14,4
2792,47,13,20231020,60,2
2793,85,11,20230513,68,2
2794,189,9,20220915,10,3
2795,215,9,20210106,92,4
2796,225,14,20210714,10,5
2797,165,5,20211218,56,4
2798,28,8,20220625,92,3
2799,88,5,20210503,75,4
2800,205,1,20240322,99,1
2801,145,11,20220305,83,5
2802,22,8,20230307,19,4
2803,36,8,20221011,88,2
2804,34,13,20210719,61,1
2805,90,5,20210515,75,1
2806,42,13,20221222,14,4
2807,206,5,20210301,11,2
2808,121,5,20230615,25,2
2809,36,9,20230722,50,2
2810,173,1,20211111,60,2
2811,143,11,20220320,54,3
2812,129,9,20230820,45,1
2813,238,6,20230404,51,2
2814,87,13,20230728,81,4
2815,161,4,20230308,88,3
2816,72,14,20240919,39,1
2817,183,1,20231226,46,5
2818,153,8,20211012,22,2
2819,207,7,20240310,52,2
2820,30,4,20210519,84,5
2821,192,4,20240512,34,5
2822,4,13,20210917,60,2
2823,25,11,20210806,25,4
2824,167,1,20231202,28,1
2825,127,12,20210304,83,4
2826,72,2,20230716,34,4
2827,163,3,20231008,12,4
2828,139,9,20221111,44,5
2829,19,3,20210323,52,1
2830,36,14,20211102,45,3
2831,142,8,20220712,44,5
2832,226,11,20230322,37,2
2833,184,13,20230815,68,3
2834,71,10,20211208,9,3
2835,109,6,20221010,37,2
2836,80,3,20220718,6,3
2837,64,4,20240524,8,1
2838,38,3,20211221,84,1
2839,116,4,20210221,95,3
2840,231,9,20220701,21,2
2841,198,8,20210610,47,2
2842,184,13,20240114,31,2
2843,204,11,20210808,47,4
2844,200,4,20240615,72,5
2845,111,2,20210903,79,5
2846,195,12,20231102,87,1
2847,185,2,20220103,46,4
2848,3,8,20231105,94,4
2849,94,3,20210216,21,2
2850,173,6,20240219,67,5
2851,186,6,20210806,88,4
2852,37,11,20210118,26,3
2853,184,5,20210914,62,5
2854,120,13,20230124,89,2
2855,188,4,20221028,99,1
2856,203,9,20240106,4,5
2857,222,3,20210703,70,4
2858,246,2,20230527,38,1
2859,76,13,20240522,39,4
2860,84,6,20210509,49,4
2861,33,10,20240314,37,3
2862,169,9,20230904,50,4
2863,70,5,20240825,87,4
2864,175,9,20220306,49,3
2865,133,9,20220108,76,4
2866,179,4,20220514,47,5
2867,2,1,20240228,28,1
2868,24,2,20230610,88,5
2869,229,10,20221125,71,2
2870,69,9,20211007,31,3
2871,2,6,20211019,96,5
2872,119,2,20240622,42,5
2873,230,10,20221220,43,3
2874,48,5,20220809,2,4
2875,200,3,20230404,51,2
2876,66,11,20220801,20,5
2877,105,13,20211218,87,5
2878,157,8,20221010,62,1
2879,245,13,20240107,75,4
2880,242,12,20240306,90,5
2881,21,10,20230424,6,2
2882,72,10,20230404,31,5
2883,118,2,20211222,12,3
2884,132,13,20220820,21,4
2885,127,8,20240526,93,1
2886,219,5,20221002,27,5
2887,184,2,20230810,20,1
2888,24,3,20210208,66,2
2889,125,13,20230408,93,4
2890,208,4,20240427,35,3
2891,1,6,20210621,47,4
2892,216,8,20210816,22,1
2893,199,14,20221211,63,5
2894,135,8,20240607,53,2
2895,74,3,20211024,9,4
2896,10,13,20240327,68,1
2897,238,7,20220621,54,4
2898,97,3,20240316,36,1
2899,96,12,20210506,72,3
2900,47,8,20230307,31,4
2901,46,11,20240612,80,1
2902,186,3,20210428,39,1
2903,189,14,20220208,75,1
2904,145,9,20240821,78,3
2905,1,2,20230414,2,2
2906,91,1,20210927,91,2
2907,97,11,20240318,85,1
2908,57,5,20220405,6,4
2909,10,11,20210624,25,4
2910,117,10,20220128,54,1
2911,14,3,20210801,51,5
2912,4,5,20240108,51,3
2913,45,3,20230502,44,5
2914,190,12,20210403,40,3
2915,71,5,20240608,18,4
2916,219,8,20240919,46,3
2917,77,4,20230311,1,4
2918,69,6,20240928,73,5
2919,211,6,20230116,15,4
2920,248,7,20241218,88,1
2921,231,10,20241125,61,5
2922,98,11,20230203,39,5
2923,114,9,20221111,36,5
2924,77,6,20220428,73,3
2925,130,10,20220811,31,5
2926,177,14,20210811,32,5
2927,204,1,20220528,33,2
2928,221,6,20240817,28,3
2929,177,2,20211001,13,1
2930,58,7,20220227,61,2
2931,201,3,20210501,0,5
2932,180,11,20210427,21,4
2933,163,5,20231009,88,2
2934,84,14,20220109,37,2
2935,54,3,20240913,26,5
2936,170,2,20240711,95,1
2937,21,14,20230812,37,5
2938,44,12,20240828,58,5
2939,217,10,20240125,76,4
2940,67,2,20210612,1,3
2941,180,1,20220217,59,2
2942,196,1,20210420,12,1
2943,240,9,20230706,2,4
2944,168,13,20230919,45,1
2945,41,10,20230328,87,3
2946,222,1,20210516,76,4
2947,78,10,20230714,73,1
2948,217,6,20210418,8,4
2949,172,3,20240125,14,4
2950,26,5,20210421,0,4
2951,127,3,20220717,32,1
2952,105,12,20230722,86,2
2953,53,1,20231203,29,1
2954,192,5,20240121,68,3
2955,72,9,20231018,2,2
2956,66,9,20220926,38,3
2957,82,2,20240213,71,3
2958,57,1,20231201,70,2
2959,48,6,20221218,61,4
2960,151,6,20210525,8,5
2961,1,7,20230626,32,5
2962,225,7,20210621,97,4
2963,36,13,20241017,9,3
2964,238,3,20240912,70,5
2965,79,5,20211125,50,4
2966,16,14,20220414,25,3
2967,108,14,20210427,32,4
2968,22,10,20230612,8,3
2969,187,1,20220909,42,1
2970,152,11,20220107,45,5
2971,132,13,20240521,59,4
2972,166,8,20230909,51,4
2973,225,2,20230518,3,1
2974,101,8,20240812,9,5
2975,31,8,20241118,24,4
2976,142,4,20210610,78,3
2977,229,11,20231021,97,4
2978,184,10,20240216,83,1
2979,10,7,20220427,85,4
2980,82,10,20220106,7,3
2981,240,12,20230327,94,2
2982,48,11,20221210,15,3
2983,15,6,20221019,56,2
2984,38,5,20240106,43,1
2985,166,10,20230708,66,5
2986,108,12,20230528,52,1
2987,45,9,20210308,59,5
2988,148,14,20241115,50,3
2989,218,7,20210606,84,2
2990,154,8,20240225,17,4
2991,183,9,20231020,98,1
2992,140,8,20210125,34,2
2993,138,7,20240128,80,5
2994,104,4,20230914,16,5
2995,76,1,20211104,60,3
2996,60,13,20230924,84,4
2997,57,12,20240820,82,1
2998,86,6,20220516,93,1
2999,212,7,20220802,97,5
3000,79,9,20210115,31,4
3001,43,3,20240410,51,2
3002,93,6,20231206,88,5
3003,98,6,20220528,33,2
3004,11,6,20221017,7,4
3005,189,6,20230127,35,4
3006,82,12,20221022,38,2
3007,233,14,20231004,65,2
3008,97,3,20240311,38,3
3009,169,8,20221108,94,5
3010,123,12,20210717,49,4
3011,147,10,20230319,90,3
3012,243,4,20210912,33,3
3013,99,7,20221124,17,2
3014,32,2,20210722,16,5
3015,214,9,20230418,14,2
3016,67,4,20231225,58,5
3017,191,14,20210116,99,5
3018,171,6,20210702,68,3
3019,32,13,20211208,99,2
3020,218,8,20210526,92,3
3021,248,13,20221210,88,5
3022,94,10,20231226,86,5
3023,81,7,20240521,69,2
3024,5,10,20210415,37,4
3025,194,5,20210507,64,2
3026,16,9,20210502,18,4
3027,86,1,20230220,89,1
3028,128,13,20210127,31,3
3029,187,5,20220426,20,5
3030,195,9,20231118,43,5
3031,190,2,20220301,40,4
3032,5,4,20230728,59,4
3033,239,4,20211004,75,2
3034,117,12,20240505,78,1
3035,107,7,20210303,29,4
3036,193,1,20220612,21,3
3037,241,12,20231110,38,3
3038,60,8,20230827,92,3
3039,170,14,20240902,18,5
3040,74,13,20240305,30,3
3041,77,9,20240828,11,3
3042,35,12,20230524,37,1
3043,1,14,20221206,14,2
3044,32,5,20240127,17,3
3045,69,3,20210814,20,1
3046,118,4,20240123,46,2
3047,189,8,20220623,34,4
3048,99,7,20230908,6,1
3049,150,13,20220109,59,1
3050,92,7,20231128,90,4
3051,10,1,20210205,40,4
3052,107,8,20220404,75,2
3053,102,10,20220717,37,2
3054,55,6,20210603,5,2
3055,37,10,20231018,70,2
3056,148,12,20220826,82,1
3057,218,11,20210808,24,4
3058,168,9,20210920,30,3
3059,210,14,20210626,78,1
3060,91,6,20240307,83,4
3061,185,4,20230724,66,2
3062,204,10,20210720,18,2
3063,206,13,20220302,46,2
3064,169,12,20210315,24,4
3065,163,3,20230108,99,2
3066,210,1,20240725,54,3
3067,188,10,20240910,69,3
3068,232,9,20231115,72,4
3069,43,3,20241225,11,1
3070,232,11,20230713,78,3
3071,249,11,20220223,65,3
3072,178,11,20210812,73,4
3073,173,2,20230709,18,4
3074,55,8,20230420,80,3
3075,18,12,20240214,79,1
3076,99,10,20230224,49,5
3077,71,2,20230826,17,5
3078,163,11,20220506,8,2
3079,26,6,20240212,62,5
3080,204,4,20230925,30,2
3081,196,10,20230222,96,4
3082,100,2,20240503,48,3
3083,153,8,20240316,15,2
3084,183,10,20230317,23,3
3085,159,13,20240511,77,5
3086,43,6,20220722,37,3
3087,15,13,20230117,79,2
3088,56,13,20230122,38,4
3089,64,2,20231118,12,3
3090,22,14,20221223,0,1
3091,169,9,20210813,90,3
3092,20,13,20240917,66,3
3093,85,8,20240307,26,3
3094,190,10,20210628,71,5
3095,216,4,20210319,83,5
3096,22,1,20221222,9,1
3097,153,7,20211012,80,3
3098,9,4,20241224,68,5
3099,6,13,20211219,49,1
3100,160,7,20241001,44,4
3101,134,11,20210221,61,2
3102,244,12,20220913,29,1
3103,70,2,20240822,93,5
3104,14,14,20230802,93,3
3105,34,10,20220902,74,1
3106,181,11,20240519,69,5
3107,250,8,20220319,45,2
3108,23,2,20211113,65,2
3109,133,6,20211014,75,2
3110,21,4,20230107,39,2
3111,70,9,20221225,24,3
3112,96,13,20210202,52,2
3113,97,1,20210526,36,4
3114,164,2,20230227,5,1
3115,105,5,20230306,83,5
3116,198,4,20220611,83,5
3117,153,7,20230305,62,3
3118,9,3,20220624,71,5
3119,142,13,20210423,66,1
3120,213,9,20241022,97,1
3121,31,3,20221012,49,2
3122,236,6,20220204,96,2
3123,223,10,20230428,92,4
3124,55,3,20210524,2,3
3125,81,11,20220402,53,1
3126,126,4,20211013,25,5
3127,124,1,20240627,64,3
3128,143,2,20230908,37,5
3129,238,6,20220717,27,3
3130,160,5,20230105,32,5
3131,246,14,20230820,56,2
3132,26,2,20231024,82,3
3133,135,1,20240303,84,3
3134,155,14,20211112,89,1
3135,9,2,20210216,64,3
3136,162,13,20241201,10,2
3137,120,8,20240624,13,4
3138,219,3,20210323,87,2
3139,67,2,20220515,44,3
3140,72,7,20220801,19,5
3141,9,7,20211102,50,2
3142,176,8,20240925,9,1
3143,179,6,20211012,36,5
3144,168,4,20221228,20,3
3145,34,14,20240812,6,3
3146,103,1,20230209,59,4
3147,162,4,20241207,94,1
3148,50,6,20210117,65,2
3149,237,5,20210526,58,4
3150,7,6,20241226,57,2
3151,234,2,20220521,53,2
3152,58,8,20221025,41,5
3153,191,13,20240702,41,1
3154,172,11,20211017,49,3
3155,159,6,20240616,74,5
3156,67,14,20241214,73,5
3157,179,2,20220218,98,2
3158,15,7,20211108,67,5
3159,98,3,20240210,96,4
3160,134,1,20230614,53,1
3161,154,14,20221012,95,5
3162,185,5,20231221,87,4
3163,141,2,20210212,34,2
3164,92,5,20220217,45,2
3165,110,7,20230612,98,3
3166,28,3,20220208,19,4
3167,121,7,20220116,24,4
3168,194,1,20210403,11,3
3169,240,10,20220320,12,1
3170,32,3,20220128,21,3
3171,235,3,20231104,58,1
3172,221,8,20240426,85,2
3173,131,6,20221102,41,4
3174,205,13,20240318,20,2
3175,137,5,20210215,68,5
3176,18,8,20230715,56,1
3177,42,9,20230116,58,3
3178,203,14,20211103,95,4
3179,177,4,20241002,2,1
3180,24,5,20240704,67,5
3181,220,9,20230916,38,5
3182,209,8,20220205,98,3
3183,132,9,20241118,61,1
3184,118,3,20210318,62,4
3185,13,3,20220120,42,5
3186,213,4,20220518,28,4
3187,229,14,20211106,38,2
3188,172,3,20211208,19,2
3189,149,7,20231124,55,5
3190,163,14,20210902,65,5
3191,242,10,20220108,96,5
3192,92,13,20240326,46,4
3193,97,5,20241025,63,1
3194,178,13,20240727,6,2
3195,196,13,20210909,90,4
3196,73,14,20210818,20,2
3197,190,4,20220302,73,3
3198,238,9,20240626,17,5
3199,39,4,20220623,36,5
3200,16,12,20230713,32,5
3201,169,3,20240508,8,4
3202,129,8,20241102,83,3
3203,153,11,20220226,8,1
3204,116,2,20240304,92,5
3205,208,10,20230418,35,4
3206,159,11,20230607,41,3
3207,172,10,20220103,41,2
3208,48,14,20211108,53,4
3209,190,2,20221112,39,4
3210,18,5,20211226,9,4
3211,15,8,20240718,90,3
3212,247,13,20221006,68,3
3213,55,7,20231123,58,4
3214,209,3,20230520,99,4
3215,77,4,20221202,88,4
3216,200,11,20220914,80,4
3217,87,14,20220308,95,4
3218,78,8,20241122,82,5
3219,70,4,20210212,29,1
3220,151,14,20230125,28,3
3221,149,7,20241104,54,1
3222,216,9,20210106,58,2
3223,182,14,20221227,45,3
3224,68,7,20221001,27,2
3225,175,11,20221225,55,4
3226,186,14,20221008,73,1
3227,123,11,20240415,64,2
3228,17,5,20230511,83,4
3229,28,4,20241017,38,5
3230,42,14,20220719,83,1
3231,32,3,20210805,55,1
3232,113,1,20230905,57,5
3233,52,4,20230205,0,3
3234,17,3,20210214,60,3
3235,177,3,20220221,0,3
3236,25,14,20240715,97,2
3237,122,7,20230426,51,4
3238,154,14,20241026,78,3
3239,185,8,20220610,91,2
3240,27,7,20230301,35,2
3241,160,5,20220927,20,2
3242,147,11,20240906,31,5
3243,145,7,20210901,59,4
3244,86,14,20210121,60,4
3245,238,12,20240101,98,3
3246,80,13,20230907,77,3
3247,197,3,20241024,66,5
3248,156,10,20220423,67,3
3249,25,5,20210706,86,1
3250,1,9,20210325,76,4
3251,228,2,20241106,37,1
3252,141,8,20220910,47,4
3253,85,10,20211222,64,5
3254,32,6,20230610,83,2
3255,122,11,20240709,51,4
3256,126,9,20210314,15,2
3257,216,1,20230924,10,3
3258,137,13,20210121,10,5
3259,106,5,20240518,52,4
3260,183,8,20211010,9,4
3261,172,5,20240613,92,4
3262,237,3,20220503,95,3
3263,90,1,20240908,95,4
3264,4,3,20240120,26,2
3265,55,3,20240615,26,4
3266,175,8,20240705,43,2
3267,138,12,20210602,12,5
3268,33,6,20230606,34,4
3269,47,12,20220426,71,2
3270,44,11,20240423,84,1
3271,12,7,20230703,47,3
3272,6,4,20240706,94,1
3273,187,9,20210502,28,5
3274,95,13,20231013,65,2
3275,111,5,20240812,48,4
3276,162,11,20220819,49,2
3277,110,12,20240723,57,2
3278,245,9,20210609,82,3
3279,32,11,20231107,98,5
3280,68,4,20210908,76,3
3281,219,9,20211024,59,3
3282,170,7,20231028,3,4
3283,135,13,20210528,64,1
3284,222,14,20240203,82,4
3285,1,3,20210910,81,3
3286,219,2,20230525,38,5
3287,218,9,20230710,98,1
3288,5,3,20230211,5,2
3289,231,6,20221022,7,4
3290,103,5,20240509,53,2
3291,71,11,20221023,12,1
3292,117,1,20240317,6,4
3293,245,5,20211019,54,5
3294,108,13,20240420,74,5
3295,190,4,20220828,90,3
3296,152,1,20210723,57,4
3297,246,8,20220907,83,2
3298,158,1,20220515,99,5
3299,216,14,20240319,39,2
3300,63,10,20240220,32,5
3301,110,9,20231022,68,3
3302,102,13,20240917,85,1
3303,223,8,20221218,52,1
3304,128,4,20230711,66,2
3305,54,12,20240825,30,3
3306,56,6,20211223,44,3
3307,31,4,20230327,2,4
3308,108,7,20240108,21,4
3309,217,2,20210223,26,5
3310,161,1,20220219,44,2
3311,102,6,20240426,53,1
3312,164,9,20210910,50,4
3313,1,10,20211228,59,4
3314,124,5,20210724,30,3
3315,31,3,20230211,31,5
3316,149,3,20231015,5,5
3317,94,8,20211011,14,3
3318,47,3,20221125,8,3
3319,88,7,20230907,53,3
3320,194,1,20220915,39,3
3321,158,7,20231120,91,4
3322,124,4,20241027,91,3
3323,21,6,20230402,35,1
3324,10,14,20230705,6,2
3325,144,8,20240205,92,3
3326,162,3,20211104,56,3
3327,101,1,20240805,82,1
3328,228,9,20220913,1,3
3329,211,14,20210703,92,4
3330,235,10,20230623,72,4
3331,179,2,20210418,63,5
3332,120,7,20230110,6,3
3333,57,10,20220118,6,3
3334,125,12,20220913,95,1
3335,114,2,20210621,78,2
3336,228,1,20240803,42,4
3337,13,14,20240218,98,3
3338,151,13,20210816,45,3
3339,243,10,20210501,1,4
3340,36,13,20240212,33,3
3341,29,3,20230708,75,4
3342,187,1,20240721,79,1
3343,71,5,20220320,15,2
3344,76,7,20210910,16,4
3345,142,2,20220213,56,2
3346,227,11,20230412,1,2
3347,51,3,20240505,76,2
3348,241,14,20220810,2,3
3349,48,3,20211019,11,4
3350,184,9,20221021,73,3
3351,3,2,20230925,95,1
3352,121,2,20220820,93,4
3353,38,1,20240521,21,2
3354,237,9,20240108,93,2
3355,15,3,20230414,35,1
3356,24,3,20230328,43,4
3357,104,5,20230624,82,3
3358,38,14,20220609,98,2
3359,113,3,20210220,9,4
3360,37,8,20211011,26,5
3361,224,9,20220515,22,2
3362,10,4,20240616,57,4
3363,95,13,20240205,9,5
3364,79,7,20230908,87,5
3365,54,3,20240117,30,1
3366,178,12,20240922,70,5
3367,131,5,20230724,30,1
3368,141,7,20240717,28,3
3369,5,11,20211112,27,3
3370,217,14,20230525,29,4
3371,124,4,20240303,22,5
3372,42,1,20211001,97,5
3373,85,2,20220226,96,5
3374,51,8,20240125,34,4
3375,91,4,20210324,60,3
3376,58,10,20240203,68,1
3377,147,1,20220405,54,2
3378,112,14,20210910,41,3
3379,101,13,20220425,71,2
3380,146,13,20210315,72,3
3381,243,4,20221202,19,1
3382,81,5,20220325,89,5
3383,188,2,20221210,1,2
3384,110,5,20230117,42,1
3385,205,11,20231108,72,1
3386,144,12,20220126,62,3
3387,155,10,20241222,9,2
3388,156,1,20230910,25,5
3389,240,3,20220728,27,3
3390,196,8,20220627,34,5
3391,156,6,20211008,41,3
3392,124,11,20240819,31,2
3393,60,1,20211125,24,5
3394,188,12,20211202,17,2
3395,127,14,20210805,16,3
3396,91,14,20220520,48,1
3397,236,4,20211208,50,2
3398,189,10,20240728,49,3
3399,91,14,20230501,33,5
3400,102,3,20230414,37,3
3401,14,12,20230801,3,3
3402,31,11,20210318,32,2
3403,91,5,20220217,46,3
3404,58,3,20220728,70,2
3405,144,1,20220304,47,4
3406,137,9,20230227,33,3
3407,103,3,20241220,63,2
3408,156,5,20240804,59,3
3409,212,2,20230709,46,4
3410,102,8,20220304,85,4
3411,239,8,20210117,62,5
3412,41,1,20221025,58,5
3413,75,4,20220224,52,2
3414,56,13,20211105,72,1
3415,163,2,20221211,94,1
3416,203,3,20240423,74,2
3417,210,13,20220903,24,1
3418,130,7,20221215,66,1
3419,44,14,20220621,52,2
3420,221,8,20220306,5,3
3421,37,2,20210714,8,5
3422,205,9,20211105,0,5
3423,91,6,20231111,13,2
3424,167,14,20221205,31,2
3425,48,8,20210913,58,1
3426,44,13,20230104,6,3
3427,63,1,20240202,10,1
3428,164,7,20240315,96,5
3429,101,5,20240808,94,1
3430,76,13,20240510,35,4
3431,222,3,20210210,68,5
3432,49,5,20221119,61,1
3433,60,11,20220811,19,5
3434,142,1,20231205,99,3
3435,83,5,20210205,37,1
3436,89,9,20220213,31,5
3437,121,4,20241117,53,3
3438,195,14,20210604,44,5
3439,238,8,20230814,95,3
3440,131,14,20240714,19,3
3441,121,3,20240523,80,2
3442,87,11,20230704,81,3
3443,137,10,20210211,74,5
3444,86,6,20230620,34,1
3445,188,3,20240502,32,3
3446,194,14,20220109,87,5
3447,46,4,20220113,7,2
3448,25,4,20210802,78,3
3449,29,1,20240716,67,2
3450,147,10,20241014,9,5
3451,150,6,20211125,74,5
3452,87,9,20220216,15,5
3453,81,14,20220123,24,1
3454,100,8,20210920,78,1
3455,76,8,20231114,85,2
3456,218,14,20231222,7,4
3457,218,11,20231028,72,1
3458,31,6,20210815,13,5
3459,32,12,20241228,24,1
3460,140,1,20220115,62,2
3461,68,14,20230826,77,5
3462,101,7,20220710,51,3
3463,133,5,20230808,6,5
3464,138,5,20240304,72,5
3465,133,5,20230214,65,3
3466,117,9,20230218,44,5
3467,213,3,20230620,74,1
3468,213,13,20210412,26,3
3469,43,5,20210616,34,4
3470,92,14,20211104,58,2
3471,87,8,20220924,38,1
3472,104,8,20240212,79,2
3473,193,3,20221117,68,3
3474,61,10,20220801,63,4
3475,151,5,20210513,55,5
3476,124,4,20231202,6,3
3477,106,13,20230217,81,3
3478,220,5,20210101,83,3
3479,84,1,20240301,60,5
3480,118,8,20220620,23,2
3481,92,9,20230624,65,1
3482,3,3,20220526,9,5
3483,89,4,20210813,68,3
3484,60,13,20221124,52,4
3485,65,9,20230328,72,1
3486,98,13,20210223,85,2
3487,118,10,20210723,61,5
3488,216,5,20220425,74,1
3489,173,12,20220204,56,2
3490,69,2,20230914,30,2
3491,153,8,20220120,98,4
3492,13,14,20231119,84,3
3493,25,13,20241004,18,2
3494,46,2,20220224,54,4
3495,168,14,20231105,54,2
3496,47,14,20210416,44,5
3497,107,2,20241107,21,1
3498,232,8,20230824,8,2
3499,218,12,20240918,24,3
3500,96,10,20220816,68,2
3501,187,10,20240827,23,3
3502,37,7,20230108,64,5
3503,29,13,20211219,37,2
3504,240,11,20210303,17,2
3505,170,5,20210319,20,3
3506,242,11,20210627,6,2
3507,193,4,20230705,3,2
3508,39,12,20231009,72,1
3509,29,8,20220718,4,1
3510,100,5,20241011,8,3
3511,186,4,20220307,76,4
3512,233,3,20241115,10,1
3513,43,13,20220221,1,1
3514,228,10,20231207,80,2
3515,159,5,20210309,78,4
3516,191,6,20210120,29,5
3517,46,10,20210511,44,2
3518,196,8,20240705,40,5
3519,11,7,20220910,92,2
3520,1,7,20210919,99,5
3521,44,7,20240504,67,3
3522,139,7,20230719,48,1
3523,41,9,20220726,92,2
3524,108,4,20220526,88,5
3525,187,2,20230606,15,4
3526,39,2,20220926,68,3
3527,168,8,20221108,71,3
3528,100,3,20220516,28,3
3529,228,10,20240902,30,2
3530,102,5,20230201,60,4
3531,39,13,20210619,44,1
3532,33,1,20230207,27,4
3533,19,12,20211026,50,4
3534,217,4,20211021,42,3
3535,153,10,20240319,48,4
3536,223,4,20220218,17,1
3537,201,12,20240704,30,4
3538,71,4,20240624,59,2
3539,209,7,20231211,84,5
3540,175,8,20240928,53,4
3541,182,7,20220714,61,4
3542,174,13,20230723,79,5
3543,73,8,20230821,28,5
3544,164,6,20210321,45,3
3545,223,7,20230912,69,1
3546,22,2,20211206,94,5
3547,21,9,20220927,83,3
3548,82,13,20230814,1,4
3549,202,11,20231209,48,3
3550,151,11,20210722,4,5
3551,169,13,20211121,89,2
3552,8,6,20240613,96,3
3553,216,11,20220606,81,5
3554,114,6,20210426,57,1
3555,1,1,20210808,31,5
